# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 19 Jul 2010 13:54:16 BST
# Ring energy: 56.66749 GeV
# Initial ring current: 72.23874 mA
# Filling mode: 50.05388
# Wiggler gap selected: 0.00000 mm
#  
# Primary slits:  vertical gap= 0.00000 mm; horizontal gap= 0.00000 mm; vertical offset= 0.00000 mm; horizontal offset= 0.00000 mm
# Secondary slits:  vertical gap= 0.00000 mm; horizontal gap= 0.00000 mm; vertical offset= 0.00000 mm; horizontal offset= 0.00000 mm
# Experimental slits:  vertical gap= 0.00000 mm; horizontal gap= 0.00000 mm; vertical offset= 0.00000 mm; horizontal offset= 0.00000 mm
#  
# Optic Hutch Mirrors Coating: 77.14589850662986
# Monochromator crystal cut: 84.35454401226806
# Incident angle for Harmonic Rejection Mirrors:     90.46 mrad
# Harmonic rejection mirrors coating: 57.76820936133954
#
# Ascii output file name: 'FeKedge_1_15.dat'
# Nexus output file: '/scratch/users/data/2010/cm1903-4/Experiment_1/nexus/FeKedge_1_15.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Please set a sample name...
# Please add a description...
#
# Detector: Ge (XSPRESS)
#
# Dark current intensity (Hz): I0    150   It    230   Iref    135
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy          	I0              	It              	Iref            	ln(I0/It)       	ln(It/Iref)     	FF              	FF/I0           	Integration Time	Element 0       	Element 1       	Element 2       	Element 3       	Element 4       	Element 5       	Element 6       	Element 7       	Element 8       	Element 9       	Element 10      	Element 11      	Element 12      	Element 13      	Element 14      	Element 15      	Element 16      	Element 17      	Element 18      	Element 19      	Element 20      	Element 21      	Element 22      	Element 23      	Element 24      	Element 25      	Element 26      	Element 27      	Element 28      	Element 29      	Element 30      	Element 31      	Element 32      	Element 33      	Element 34      	Element 35      	Element 36      	Element 37      	Element 38      	Element 39      	Element 40      	Element 41      	Element 42      	Element 43      	Element 44      	Element 45      	Element 46      	Element 47      	Element 48      	Element 49      	Element 50      	Element 51      	Element 52      	Element 53      	Element 54      	Element 55      	Element 56      	Element 57      	Element 58      	Element 59      	Element 60      	Element 61      	Element 62      	Element 63      	
6962.0000       	104535.0        	1584371.0       	295082.5        	-2.718          	1.681           	7610139.72      	7652495.2724    	0.5000          	-9934.70        	145715.21       	-14142.73       	49228.32        	624391.16       	89735.25        	358359.44       	120418.31       	-8308.61        	185647.68       	-39349.10       	77390.36        	234511.41       	1913.11         	-50978.78       	751501.89       	-37880.65       	-37979.64       	282833.16       	498858.44       	330673.26       	319526.05       	-32607.39       	-26089.39       	401873.61       	-49438.50       	81133.15        	-9249.29        	11907.58        	-40833.63       	-41316.74       	169787.22       	76933.82        	98955.06        	470616.13       	3167.47         	111310.31       	-3503.08        	-32575.50       	264911.65       	-9702.64        	-5440.55        	63055.08        	181985.70       	337358.85       	104022.93       	-35999.63       	72985.79        	-11820.32       	-10394.39       	193079.13       	-59410.03       	311973.18       	462574.18       	367372.88       	-23051.44       	-19458.04       	-23731.85       	-72182.39       	221962.56       	54006.60        	109268.72       	80187.13        	-5613.05        	
6967.0000       	104513.0        	1584200.0       	295084.5        	-2.719          	1.681           	7565108.51      	10344299.3929   	0.5000          	-21586.71       	369712.33       	158443.71       	702349.40       	27732.03        	129345.26       	212833.44       	-85545.90       	86526.38        	316112.81       	11234.46        	175535.20       	49093.51        	-28851.72       	-61588.30       	476405.21       	-3890.28        	-1900.30        	-12454.07       	125144.72       	159041.12       	-21587.00       	117795.51       	-12044.85       	-3776.83        	544635.60       	-11993.24       	-32548.26       	27505.00        	229700.19       	-74781.12       	32904.71        	75665.02        	207201.07       	-2468.20        	183161.65       	49920.69        	-43715.15       	-14064.30       	-2188.97        	-14362.28       	-87481.44       	54932.06        	50644.15        	-10208.19       	226846.92       	502604.33       	348627.08       	147762.48       	-16530.31       	-9569.16        	-37745.50       	705460.25       	299108.49       	-2628.31        	450720.07       	156569.91       	78477.88        	-82666.26       	390323.62       	172488.61       	95603.91        	-6579.58        	119695.94       	
6972.0000       	104930.0        	1590506.0       	295083.5        	-2.719          	1.685           	8046462.04      	5621185.0123    	0.5000          	173854.83       	38451.32        	-9357.23        	-34477.88       	348687.57       	256294.20       	-19713.09       	98579.80        	291315.44       	106741.52       	-45747.74       	-23958.53       	94490.62        	-61853.69       	-25591.11       	-43440.22       	112744.70       	183663.44       	-57672.55       	378721.13       	-24812.66       	208117.66       	4047.59         	-1433.36        	586465.03       	64822.81        	578641.37       	-4095.54        	54921.00        	-10013.96       	-45274.56       	-4946.79        	246509.21       	-393.62         	82393.71        	-14966.80       	-31271.37       	334519.83       	-18219.20       	452012.61       	-22981.11       	269170.00       	241794.39       	56420.71        	611896.00       	564504.10       	-44562.45       	-68728.04       	-37169.35       	392242.08       	-25209.46       	-36.77          	74023.79        	763923.18       	-19818.05       	-22383.51       	-16048.02       	238171.24       	-51744.46       	29873.50        	-33965.24       	173198.56       	640317.13       	114818.34       	
6977.0000       	104984.0        	1591598.0       	295082.5        	-2.719          	1.685           	10258703.69     	10627519.4134   	0.5000          	-475.44         	-49892.68       	-21392.19       	-2025.02        	297378.49       	-46183.69       	580852.69       	-8464.09        	-9168.65        	-75387.51       	92080.92        	-2215.45        	-59692.42       	-21977.84       	-9965.73        	219365.63       	-31052.33       	152111.73       	-51265.10       	287768.11       	-59154.63       	558648.68       	321752.70       	240611.79       	-5376.14        	109700.62       	-8694.82        	-25373.16       	235575.59       	-35628.67       	727723.92       	-75837.63       	21359.50        	630638.09       	5983.59         	782595.44       	-23066.39       	332832.73       	-17715.06       	625344.65       	-52517.82       	81394.55        	-26700.39       	55198.10        	-19435.10       	166697.23       	606034.44       	84219.72        	-25751.53       	593643.12       	432411.43       	157382.16       	927036.06       	-32394.90       	203850.61       	-26664.48       	719959.37       	47673.10        	158423.39       	-26956.64       	107527.07       	-28619.44       	-22380.23       	596353.58       	
6982.0000       	104802.0        	1589005.0       	295081.5        	-2.719          	1.684           	8678105.68      	8163733.6279    	0.5000          	-22400.93       	305793.86       	-1485.69        	-8025.61        	-25563.76       	-19505.58       	132312.27       	766334.94       	878699.03       	-34323.63       	76125.60        	-17102.81       	-10646.56       	-34901.28       	-1297.11        	-20069.36       	14629.23        	23737.59        	112714.75       	-14764.26       	-12290.48       	-68174.20       	229503.62       	-8286.13        	-49937.30       	96651.00        	282992.21       	419792.52       	-14775.27       	419570.65       	186957.02       	165029.24       	-16255.58       	346777.67       	464877.25       	523591.03       	-28764.13       	355749.46       	-61464.88       	-21113.22       	386042.74       	-44467.74       	119814.94       	17067.38        	625253.32       	-54944.09       	-59027.67       	-42027.47       	-24495.26       	134786.13       	247175.61       	257553.90       	-35635.88       	389907.61       	518641.85       	-42840.07       	41335.80        	382866.38       	-16417.31       	-4617.52        	48998.25        	136691.93       	93589.60        	292162.09       	
6987.0000       	104808.0        	1588820.0       	295080.5        	-2.719          	1.683           	8951497.77      	7412641.3313    	0.5000          	-34259.08       	25489.13        	14742.95        	-28556.53       	-10454.02       	-10785.02       	88012.35        	343669.86       	155189.19       	619299.02       	89195.51        	8421.85         	215998.74       	-34655.66       	-4104.62        	110062.85       	10584.13        	-28750.85       	124953.16       	359126.66       	62084.14        	606612.52       	282907.91       	76430.38        	695123.94       	330655.46       	220885.61       	-10938.36       	468560.76       	-30927.98       	144653.13       	-3239.64        	-62946.62       	209705.74       	229433.54       	-71708.02       	-32548.87       	71934.23        	-36892.01       	-13274.45       	-48907.10       	187009.66       	-12703.04       	151340.12       	65510.77        	-72682.47       	647400.02       	-53640.79       	630416.20       	419669.69       	-41357.59       	240980.75       	391500.44       	311747.23       	53855.97        	-46113.62       	305966.01       	461047.00       	4824.58         	-18663.80       	-20688.67       	-29990.81       	300496.23       	-25210.07       	
6992.0000       	105010.0        	1591930.0       	295081.5        	-2.719          	1.685           	10218171.26     	8009339.5345    	0.5000          	-536.66         	424176.95       	392970.10       	-513.41         	251272.94       	52108.31        	-17738.91       	-36899.83       	361232.06       	-26365.72       	163680.73       	201039.19       	275264.53       	117413.81       	659982.30       	498997.49       	407451.21       	-3447.46        	-45286.51       	-32880.41       	4844.13         	262164.63       	884268.59       	107659.16       	-8198.31        	397634.12       	219163.41       	802425.72       	105250.45       	51645.00        	122183.16       	593876.27       	-1364.70        	-19732.62       	-13871.79       	684640.46       	-32906.85       	308986.13       	-56546.04       	-2202.26        	305163.94       	-45177.86       	40296.95        	408096.99       	-10834.00       	319094.03       	272705.90       	-33872.94       	-12983.76       	-23473.27       	-3044.89        	-29485.26       	442937.11       	-5814.41        	581305.89       	-50744.47       	-37752.09       	-20941.91       	-7284.72        	-44473.48       	6485.48         	147555.81       	-26239.10       	-5188.03        	
6997.0000       	105180.0        	1594659.0       	295079.5        	-2.719          	1.687           	6466731.34      	10496911.3586   	0.5000          	-42528.20       	42688.92        	-47087.21       	71296.41        	40872.70        	93904.67        	225079.57       	-52537.15       	-71850.50       	-39188.69       	-33885.33       	51728.29        	-68772.03       	691834.67       	60098.17        	13031.36        	-58533.24       	176102.89       	-26420.46       	105753.66       	75465.99        	368883.26       	291234.31       	118988.65       	242147.73       	84280.40        	-18026.31       	98587.40        	-18179.03       	114993.04       	120449.68       	-25162.53       	-22251.19       	87067.46        	-20879.18       	305842.14       	337426.57       	174090.15       	-8149.50        	-10817.75       	-36613.55       	-7918.71        	43973.74        	206247.19       	544469.37       	-2299.68        	-30778.98       	84191.27        	735655.68       	-21294.03       	-2728.90        	210204.69       	282324.82       	-22231.72       	188938.70       	60513.69        	-34334.17       	254849.76       	-33697.99       	471746.00       	-1079.29        	84367.84        	-56397.58       	121043.40       	
7002.0000       	103905.0        	1575678.0       	295081.5        	-2.719          	1.675           	11285069.75     	9878701.3394    	0.5000          	38554.27        	22591.24        	-14461.89       	361998.97       	-9474.83        	-23521.52       	132094.57       	773199.44       	367021.63       	449472.73       	75856.01        	19429.37        	97275.77        	360453.80       	-14282.62       	-51724.15       	-30239.70       	-7635.46        	-4780.12        	44012.05        	260984.75       	-55704.28       	383334.12       	499964.80       	83778.39        	221904.36       	113994.26       	427342.91       	-2977.74        	755256.54       	422592.11       	588026.20       	98709.48        	218831.02       	90869.92        	-8709.53        	-51994.09       	-8682.33        	-5838.80        	172074.69       	127649.01       	-41691.99       	685149.73       	-25833.90       	-28935.16       	-12195.62       	-10969.60       	356368.03       	137252.60       	-35997.16       	71417.59        	336957.96       	260520.40       	138843.35       	51203.12        	-34127.65       	813246.81       	287491.94       	344881.30       	-22710.10       	108985.85       	220415.29       	78822.36        	688729.24       	
7007.0000       	103455.0        	1568801.0       	295083.5        	-2.719          	1.671           	11036102.18     	8836065.5592    	0.5000          	8429.76         	795542.57       	-11834.52       	466197.88       	601738.42       	374355.57       	-2182.59        	760656.74       	-15912.71       	159693.32       	398624.36       	451678.74       	-33980.79       	7478.27         	571708.82       	14099.46        	147832.09       	604418.52       	94547.25        	50161.57        	-3271.15        	-77735.18       	120594.57       	-14709.81       	465628.07       	-8689.12        	399414.49       	-3150.96        	282130.74       	33662.03        	-54067.24       	-11405.20       	-39491.07       	38967.25        	137903.26       	642852.59       	-40654.34       	252576.12       	-7022.70        	308136.89       	-4421.84        	916228.70       	-23267.63       	-28803.89       	129847.81       	506271.69       	-21862.68       	68856.38        	23019.55        	-10176.68       	82705.49        	-2579.49        	97506.90        	210305.12       	-47461.85       	514073.27       	55026.83        	340801.94       	115795.40       	-59109.02       	-11277.78       	-13767.05       	85386.02        	248083.01       	
7012.0000       	103299.0        	1566466.0       	295078.5        	-2.719          	1.669           	8085179.26      	11808047.3677   	0.5000          	705351.30       	-35955.39       	482400.94       	278411.80       	-15961.14       	-26021.08       	-19801.77       	-907.84         	45002.67        	-5398.94        	-13039.26       	-65379.23       	34490.63        	276086.65       	259349.98       	-12805.61       	5238.41         	566523.11       	-72528.85       	-17169.26       	481470.59       	49661.60        	-46154.02       	-1850.82        	-31456.29       	284617.28       	47782.75        	630780.96       	-4464.14        	-43335.47       	-26309.46       	276507.63       	226999.03       	162084.29       	-2925.71        	-27526.47       	268801.00       	-7015.14        	-3271.02        	386626.45       	73951.65        	-22507.32       	-40084.90       	23353.87        	-12847.41       	-60898.69       	-19943.22       	-22138.83       	62750.73        	333225.74       	431569.08       	106822.84       	231346.80       	-3268.92        	376751.35       	-4851.32        	735188.22       	84888.00        	-10490.90       	346000.28       	181793.47       	-18151.98       	-9980.80        	333791.38       	
7017.0000       	103368.0        	1567362.0       	295081.5        	-2.719          	1.670           	8568494.82      	11996340.9770   	0.5000          	152517.95       	398830.09       	646045.22       	-4778.53        	85960.25        	-17300.85       	198323.46       	719952.05       	-37802.71       	182867.95       	377351.49       	161410.15       	160593.87       	-40549.20       	-11122.92       	282922.83       	665578.42       	125044.75       	-36681.40       	396596.82       	22692.89        	304585.46       	88956.70        	-18549.66       	159566.02       	402830.34       	-7948.05        	-15485.53       	-88533.31       	-21032.93       	177212.53       	-38976.68       	327947.45       	102510.32       	-12592.12       	500619.59       	-62558.75       	119913.37       	-71060.09       	153285.29       	-80096.04       	-5994.20        	274843.36       	4556.35         	292715.62       	43477.99        	24603.01        	117588.35       	505879.18       	-35344.32       	105433.71       	-57088.70       	-29206.06       	125046.27       	-34893.87       	-23869.85       	-47326.05       	232919.38       	824208.04       	-26702.56       	-3096.79        	-10953.92       	-535.87         	-56810.76       	
7022.0000       	104136.0        	1579187.0       	295079.5        	-2.719          	1.677           	6981392.15      	5651711.2626    	0.5000          	-51833.03       	-24902.15       	24029.71        	-21859.03       	117040.42       	117819.88       	121032.24       	31033.72        	-31234.98       	304992.02       	-12206.95       	-16519.49       	-46953.03       	453083.70       	160398.85       	-22180.66       	262449.51       	-31427.33       	217938.12       	318569.04       	122449.28       	97920.30        	-14198.90       	45214.66        	-5200.70        	193321.53       	32032.77        	360377.43       	289662.72       	-182.16         	-11252.63       	-15083.33       	-41047.85       	36383.45        	-29144.86       	-26727.14       	-16730.51       	-12876.25       	-69753.86       	903683.21       	-18032.74       	-26710.38       	-78867.13       	-1200.72        	100226.70       	-57441.35       	665715.35       	119720.30       	676755.51       	-25875.09       	-23571.95       	416417.12       	152109.47       	415640.61       	3170.56         	223534.75       	125844.83       	-5634.17        	-26094.02       	-308.55         	-47511.51       	251569.24       	91367.20        	342450.43       	
7027.0000       	103486.0        	1569257.0       	295082.5        	-2.719          	1.671           	12716173.89     	8032494.2997    	0.5000          	205179.70       	-17777.78       	242081.17       	-19081.70       	465702.40       	375921.44       	-52663.82       	573389.47       	197237.68       	176510.28       	-41546.57       	645621.47       	-14618.47       	-10086.33       	-3125.22        	141141.26       	-13439.46       	355986.86       	275687.53       	-1897.93        	-36402.00       	-3535.45        	627580.78       	271250.32       	4910.21         	702722.25       	214676.51       	-26764.58       	-552.93         	7416.65         	151946.94       	605706.37       	645239.86       	94603.71        	231325.44       	299025.50       	-66676.68       	754688.44       	-48254.78       	111643.54       	904608.76       	467013.08       	-23267.08       	-25391.23       	-24085.66       	98475.71        	3242.02         	-468.48         	-20120.73       	692588.77       	28387.83        	10042.91        	713843.73       	-78542.88       	194999.61       	205855.37       	1971.30         	-22269.76       	-30929.73       	531374.72       	859762.15       	-13255.50       	28083.80        	193483.13       	
7032.0000       	102760.0        	1558287.0       	295079.5        	-2.719          	1.664           	7233870.58      	7969704.5577    	0.5000          	610472.52       	-664.53         	119240.00       	222451.18       	-11372.04       	-21952.12       	-1587.09        	230168.79       	-26458.27       	-38807.55       	214034.64       	133300.05       	103379.62       	-37173.10       	-57388.22       	84466.25        	-52287.21       	56067.67        	247921.90       	378201.27       	-29786.57       	-23224.64       	359369.53       	256571.91       	-4969.94        	364042.66       	-17119.47       	2857.22         	-16547.71       	314379.36       	-14669.08       	-39676.77       	116313.34       	76357.49        	60777.39        	-48169.23       	-23491.14       	-49848.33       	3145.02         	397289.33       	-503.71         	69939.47        	958289.36       	58942.75        	242639.96       	-24523.24       	233976.51       	408828.29       	-61516.39       	-17613.41       	-9735.14        	-54194.71       	-866.18         	453995.35       	97172.86        	665837.99       	126833.84       	-13436.68       	44077.90        	197134.14       	-14443.25       	573.99          	66327.65        	-29480.92       	
